location_id,address_1,address_2,city,state,zip,county,location_source_value,country_concept_id,country_source_value,latitude,longitude
60884083,567 Price Arcade,,Bellingham,Ma,02019,,Patient: 567 Price Arcade,,,42.09463081465641,-71.48079093082032
433838780,404 Bernhard Throughway,,Boston,Ma,02124,,Patient: 404 Bernhard Throughway,,,42.25033318256885,-71.07883913375012
393102711,1006 Abshire Crossroad,,New Bedford,Ma,02748,,Patient: 1006 Abshire Crossroad,,,41.66403543178407,-71.05807352398354
147522886,253 Purdy Camp,,Rutland,Ma,01543,,Patient: 253 Purdy Camp,,,42.42154144280227,-71.99801446067731
186020049,784 Towne Divide,,Salisbury,Ma,01952,,Patient: 784 Towne Divide,,,42.85704731272371,-70.87256012276212
283732192,357 Reilly Trafficway,,Bourne,Ma,02532,,Patient: 357 Reilly Trafficway,,,41.74513870870578,-70.55720774164281
958824800,403 Runte Bridge,,Raynham,Ma,00000,,Patient: 403 Runte Bridge,,,41.90440319643061,-71.00159811570063
583269377,778 Walter Village Unit 13,,Waltham,Ma,02452,,Patient: 778 Walter Village Unit 13,,,42.43668556478777,-71.25543278933176
697122710,414 Lesch Village,,Taunton,Ma,02767,,Patient: 414 Lesch Village,,,41.9314866910572,-71.1205474461001
910065474,261 Turcotte Course Unit 2,,Ashburnham,Ma,00000,,Patient: 261 Turcotte Course Unit 2,,,42.59974824955579,-71.9200281296649
411518279,696 Stoltenberg Common Apt 59,,Quincy,Ma,02186,,Patient: 696 Stoltenberg Common Apt 59,,,42.34245191481302,-70.9850765530877
533908765,500 Howell Fort,,Boston,Ma,02129,,Patient: 500 Howell Fort,,,42.34192054096902,-71.0605167715149
701500347,863 Frami Trafficway,,Springfield,Ma,01109,,Patient: 863 Frami Trafficway,,,42.073319672897966,-72.62397514697213
927650474,197 O'Connell Pathway,,Lowell,Ma,01854,,Patient: 197 O'Connell Pathway,,,42.65266209883076,-71.38333096098748
360205148,273 Williamson Ranch,,Milford,Ma,01757,,Patient: 273 Williamson Ranch,,,42.126558980090714,-71.47293812191373
733539753,203 Kreiger Vista,,Billerica,Ma,00000,,Patient: 203 Kreiger Vista,,,42.51850451488583,-71.25867629837245
565556302,263 Medhurst Manor,,Littleton,Ma,00000,,Patient: 263 Medhurst Manor,,,42.545238518700565,-71.53864247313949
12459921,296 Lindgren Frontage road Apt 76,,Woburn,Ma,01890,,Patient: 296 Lindgren Frontage road Apt 76,,,42.4451659120976,-71.09600299047136
494468085,434 Ullrich Lodge,,Boston,Ma,02124,,Patient: 434 Ullrich Lodge,,,42.3588589019613,-71.05630257376913
436281957,927 Wuckert Annex Suite 7,,Sagamore,Ma,02561,,Patient: 927 Wuckert Annex Suite 7,,,41.74853886761722,-70.54522876945494
115083051,392 Shields Lock Unit 33,,South Hadley,Ma,00000,,Patient: 392 Shields Lock Unit 33,,,42.28036572193393,-72.5509680310246
725638598,467 Welch Parade Unit 0,,Springfield,Ma,01020,,Patient: 467 Welch Parade Unit 0,,,42.10492411521464,-72.57655382079943
476160266,606 Kulas Underpass Unit 28,,Wilbraham,Ma,01095,,Patient: 606 Kulas Underpass Unit 28,,,42.13222988764164,-72.39253741483931
9161214,617 Hamill Pathway,,Boston,Ma,02118,,Patient: 617 Hamill Pathway,,,42.32598860501615,-70.99664160691425
620660095,232 Kassulke Approach Apt 44,,Sudbury,Ma,00000,,Patient: 232 Kassulke Approach Apt 44,,,42.4155002611401,-71.43375540363111
382239422,235 Christiansen Light Suite 42,,Quincy,Ma,02169,,Patient: 235 Christiansen Light Suite 42,,,42.32806112389407,-71.01326985504464
698231561,764 Macejkovic Junction Suite 57,,Plymouth,Ma,02360,,Patient: 764 Macejkovic Junction Suite 57,,,41.94522172272075,-70.5758196285845
832275247,641 Bauch Esplanade Suite 40,,Braintree,Ma,02184,,Patient: 641 Bauch Esplanade Suite 40,,,42.209516868861755,-71.00069698554105
375319572,914 Satterfield Avenue Apt 44,,Georgetown,Ma,00000,,Patient: 914 Satterfield Avenue Apt 44,,,42.67901603527746,-70.99522214519595
660621672,332 Swaniawski Bridge,,Cummington,Ma,00000,,Patient: 332 Swaniawski Bridge,,,42.433823113286,-72.90722491346982
682380931,337 Cronin Branch,,Worcester,Ma,01608,,Patient: 337 Cronin Branch,,,42.19767575866653,-71.81425693233483
994728250,678 Boyer Gardens Unit 63,,Westford,Ma,00000,,Patient: 678 Boyer Gardens Unit 63,,,42.58763960036072,-71.4511490275923
49756874,1052 Gerhold View,,Barnstable,Ma,02632,,Patient: 1052 Gerhold View,,,41.71934238760131,-70.35242848952764
906591166,862 Marks Skyway,,Peabody,Ma,01940,,Patient: 862 Marks Skyway,,,42.56500364850816,-71.07978961195494
745169802,800 Price Harbor Suite 59,,Wilmington,Ma,01887,,Patient: 800 Price Harbor Suite 59,,,42.51976279793008,-71.1886263973425
464987313,460 Waters Highlands,,Raynham,Ma,00000,,Patient: 460 Waters Highlands,,,41.96535830805057,-71.02660914092962
740264917,685 Sanford Well Apt 19,,Peabody,Ma,01940,,Patient: 685 Sanford Well Apt 19,,,42.56945183903502,-70.96153158805905
834600045,302 Lind Bypass,,Acton,Ma,00000,,Patient: 302 Lind Bypass,,,42.48578018080023,-71.41651508361267
380283430,297 Legros Skyway,,Attleboro,Ma,02703,,Patient: 297 Legros Skyway,,,41.88640627279744,-71.3880772263534
449024979,732 Kozey Terrace,,Wilmington,Ma,01887,,Patient: 732 Kozey Terrace,,,42.55348311083216,-71.11556852142625
986272334,526 Vandervort Approach,,Boston,Ma,02121,,Patient: 526 Vandervort Approach,,,42.34227410242602,-71.10476585463519
265413531,781 Blanda Ranch,,Cummington,Ma,00000,,Patient: 781 Blanda Ranch,,,42.488252026061254,-72.87159435876626
664218735,477 Reichert Club,,Williamsburg,Ma,00000,,Patient: 477 Reichert Club,,,42.392471809334715,-72.73873563057376
778272654,127 Volkman Arcade Apt 54,,New Bedford,Ma,02747,,Patient: 127 Volkman Arcade Apt 54,,,41.63834549224599,-70.97702786439125
645879834,536 Hilpert Plaza,,Peabody,Ma,01940,,Patient: 536 Hilpert Plaza,,,42.54427352122389,-70.9571304060354
876859153,294 Emmerich Trace Unit 81,,Williamstown,Ma,01267,,Patient: 294 Emmerich Trace Unit 81,,,42.71387874768139,-73.28243760165293
707782556,201 Weissnat Trailer Apt 80,,Stoughton,Ma,00000,,Patient: 201 Weissnat Trailer Apt 80,,,42.100389528358896,-71.11678212096972
703440909,323 Hegmann Burg Apt 33,,Douglas,Ma,00000,,Patient: 323 Hegmann Burg Apt 33,,,42.07179472642964,-71.75362759919255
828560203,1093 Sipes Vista Apt 52,,Andover,Ma,01810,,Patient: 1093 Sipes Vista Apt 52,,,42.65459903938847,-71.19408278457448
909993199,119 Franecki Highlands,,Boston,Ma,02122,,Patient: 119 Franecki Highlands,,,42.329659972163064,-71.16661986405943
230803956,241 Bartell Neck,,Scituate,Ma,02066,,Patient: 241 Bartell Neck,,,42.20568826980057,-70.79884780320215
818719544,358 Predovic Junction Apt 27,,Chelsea,Ma,02150,,Patient: 358 Predovic Junction Apt 27,,,42.41656835961665,-70.95562992854076
928981032,419 Daugherty Bay Apt 75,,Pembroke,Ma,00000,,Patient: 419 Daugherty Bay Apt 75,,,42.114188217101145,-70.83933431583964
712030816,238 Bernier Junction Unit 24,,Boston,Ma,02118,,Patient: 238 Bernier Junction Unit 24,,,42.39027665437475,-71.04774732693463
288949155,306 Ondricka Mission,,Bridgewater,Ma,02324,,Patient: 306 Ondricka Mission,,,41.98694798698275,-71.0141653484522
446344473,755 O'Connell Promenade Unit 93,,Needham,Ma,02494,,Patient: 755 O'Connell Promenade Unit 93,,,42.23884938723168,-71.27907689112118
715517575,913 Dickinson Bridge Apt 72,,Boston,Ma,02115,,Patient: 913 Dickinson Bridge Apt 72,,,42.34839927031534,-71.1332823883699
729801480,332 Rowe Corner Unit 85,,Dover,Ma,02030,,Patient: 332 Rowe Corner Unit 85,,,42.210708833278254,-71.24248089708058
898038654,126 Bayer Fork,,Boston,Ma,02109,,Patient: 126 Bayer Fork,,,42.36384914662387,-71.05814288427915
974640498,164 Ankunding Forge Apt 94,,Lexington,Ma,02420,,Patient: 164 Ankunding Forge Apt 94,,,42.461319953386926,-71.17852904631503
652714316,770 Padberg Passage,,Ocean Bluff-Brant Rock,Ma,00000,,Patient: 770 Padberg Passage,,,42.14536540831772,-70.66388586457917
859253793,983 Kshlerin Well Suite 12,,Peabody,Ma,01960,,Patient: 983 Kshlerin Well Suite 12,,,42.48795981123866,-70.98980014834474
554365849,697 Daugherty Key,,Worcester,Ma,01606,,Patient: 697 Daugherty Key,,,42.237887829908,-71.79749468877468
295763878,141 Boehm Trace Unit 73,,Medford,Ma,02145,,Patient: 141 Boehm Trace Unit 73,,,42.46836352315914,-71.13539287649381
423428868,991 Lakin Center,,Lynn,Ma,01907,,Patient: 991 Lakin Center,,,42.46303340823934,-70.91770110979009
937394036,107 Hintz Manor,,Boston,Ma,02136,,Patient: 107 Hintz Manor,,,42.37571187540308,-71.08418266013169
294339948,415 Hamill Brook Suite 34,,Brockton,Ma,02301,,Patient: 415 Hamill Brook Suite 34,,,42.03762533417107,-71.02984367517492
788292157,537 Jerde Plaza Apt 60,,Boston,Ma,02113,,Patient: 537 Jerde Plaza Apt 60,,,42.34330501184208,-71.08436553182324
149391961,180 Kutch Forge Apt 15,,Pinehurst,Ma,01866,,Patient: 180 Kutch Forge Apt 15,,,42.50131612235984,-71.25930644867161
51919907,142 Reichel Haven Apt 34,,Newton,Ma,02467,,Patient: 142 Reichel Haven Apt 34,,,42.34630593491717,-71.21416986960133
112421976,130 Bogisich Drive Apt 53,,Gloucester,Ma,01930,,Patient: 130 Bogisich Drive Apt 53,,,42.630755357606624,-70.63893207330075
449630748,637 Jacobi Forge Suite 16,,Cambridge,Ma,02140,,Patient: 637 Jacobi Forge Suite 16,,,42.33736501195405,-71.07147883599984
541442127,140 Kozey Gateway Suite 77,,Lynn,Ma,01905,,Patient: 140 Kozey Gateway Suite 77,,,42.503579338989454,-70.98677218487596
586044033,625 Conroy Light,,Shrewsbury,Ma,00000,,Patient: 625 Conroy Light,,,42.328359912499685,-71.67902147909498
347289775,619 O'Kon Esplanade,,Salem,Ma,01970,,Patient: 619 O'Kon Esplanade,,,42.5221118244653,-70.9380265312488
671028536,885 Kautzer Path Unit 59,,New Bedford,Ma,02743,,Patient: 885 Kautzer Path Unit 59,,,41.5216633481075,-70.93439448991286
866606433,292 Thiel Orchard Apt 45,,Fitchburg,Ma,01420,,Patient: 292 Thiel Orchard Apt 45,,,42.62833821310512,-71.8198654947345
292722768,629 Schoen Light Apt 5,,Attleboro,Ma,02861,,Patient: 629 Schoen Light Apt 5,,,41.96130914237287,-71.30984912595258
514765924,911 Anderson Plaza,,Sudbury,Ma,00000,,Patient: 911 Anderson Plaza,,,42.384261567654825,-71.37985647334581
369418250,225 Krajcik Route,,Quincy,Ma,02169,,Patient: 225 Krajcik Route,,,42.25979400759651,-71.03365158427657
237976277,202 Smith Branch Apt 82,,Dracut,Ma,00000,,Patient: 202 Smith Branch Apt 82,,,42.71108775355022,-71.34663769539289
838270374,629 Maggio Lodge Unit 27,,Lynn,Ma,01904,,Patient: 629 Maggio Lodge Unit 27,,,42.428264380163114,-70.95776007507651
622939294,441 Cartwright Stravenue Unit 41,,Boston,Ma,02203,,Patient: 441 Cartwright Stravenue Unit 41,,,42.4108991235222,-71.02373724244224
65643351,301 Brakus Trafficway Suite 97,,Dartmouth,Ma,00000,,Patient: 301 Brakus Trafficway Suite 97,,,41.57476712141724,-70.91930736838347
133691236,766 White Rest,,New Bedford,Ma,02740,,Patient: 766 White Rest,,,41.639632194735306,-70.92280102324249
391593804,177 Zieme Track Suite 9,,North Andover,Ma,00000,,Patient: 177 Zieme Track Suite 9,,,42.65484981365854,-71.105974062094
252241021,172 Rogahn Gateway Suite 90,,Boston,Ma,02126,,Patient: 172 Rogahn Gateway Suite 90,,,42.354676839503696,-71.01521833606736
579228531,209 Rau Terrace Unit 57,,Marlborough,Ma,01752,,Patient: 209 Rau Terrace Unit 57,,,42.35519071895379,-71.53517783194872
499788774,412 Witting Route Apt 89,,Boston,Ma,02203,,Patient: 412 Witting Route Apt 89,,,42.404507476271654,-71.02276504442821
775750165,187 Kiehn Row,,Attleboro,Ma,02861,,Patient: 187 Kiehn Row,,,41.89709180662148,-71.29382467268105
853095905,250 Gottlieb Hollow Apt 41,,Westwood,Ma,00000,,Patient: 250 Gottlieb Hollow Apt 41,,,42.17782153503241,-71.1827248386977
713264237,300 Maggio Throughway Unit 12,,Williamstown,Ma,01267,,Patient: 300 Maggio Throughway Unit 12,,,42.69559677170414,-73.2079296009571
342141332,476 Muller Bypass Apt 76,,Norwell,Ma,00000,,Patient: 476 Muller Bypass Apt 76,,,42.16363442845877,-70.8192330331987
196681388,752 Medhurst Rue,,Reading,Ma,01867,,Patient: 752 Medhurst Rue,,,42.56972322342322,-71.06976544835254
487490292,478 Pacocha Mill Unit 86,,Upton,Ma,01568,,Patient: 478 Pacocha Mill Unit 86,,,42.142036978437446,-71.6064688309786
151477497,526 Cruickshank Ville,,Dracut,Ma,00000,,Patient: 526 Cruickshank Ville,,,42.67230358099413,-71.26124787408288
56745956,326 Block Neck,,Worcester,Ma,01605,,Patient: 326 Block Neck,,,42.288243722034025,-71.82696363628416
674629871,829 Lesch Divide Apt 98,,Worcester,Ma,01603,,Patient: 829 Lesch Divide Apt 98,,,42.31536856318452,-71.8145624891699
295722937,1001 Pouros Walk,,Sharon,Ma,02067,,Patient: 1001 Pouros Walk,,,42.1256291735647,-71.2238644673951
96733537,122 Schimmel Run,,Billerica,Ma,00000,,Patient: 122 Schimmel Run,,,42.52986665242014,-71.22994136887223
18500766,596 Nolan Flat,,Worcester,Ma,01605,,Patient: 596 Nolan Flat,,,42.31516133304213,-71.7869059013125
209720233,373 Cronin Park Unit 6,,Springfield,Ma,01199,,Patient: 373 Cronin Park Unit 6,,,42.07592302791821,-72.5915011887114
145451451,1036 Prosacco Boulevard Suite 63,,Malden,Ma,02155,,Patient: 1036 Prosacco Boulevard Suite 63,,,42.458679009606115,-71.01685935745168
493404522,820 Emmerich Mews,,Boston,Ma,02108,,Patient: 820 Emmerich Mews,,,42.30221751131855,-71.1273227487741
487032221,670 Schiller Vale Apt 22,,Boston,Ma,02128,,Patient: 670 Schiller Vale Apt 22,,,42.41744810034312,-71.07417530826918
151015902,726 Herman Harbor Apt 67,,Needham,Ma,02492,,Patient: 726 Herman Harbor Apt 67,,,42.30142706109927,-71.20389382935089
518551441,949 Jacobi Rest,,Lowell,Ma,01850,,Patient: 949 Jacobi Rest,,,42.619098685863406,-71.35025937352887
827101137,300 Koss Hollow Suite 91,,Malden,Ma,02148,,Patient: 300 Koss Hollow Suite 91,,,42.40806862823652,-71.09868470910342
365278715,1094 Sauer Run,,Amesbury,Ma,01913,,Patient: 1094 Sauer Run,,,42.81614404299024,-70.98515812250919
986804657,682 Turner Gateway,,Lowell,Ma,01850,,Patient: 682 Turner Gateway,,,42.6751248931993,-71.31746896773849
274107615,661 Conn Byway,,Framingham,Ma,01702,,Patient: 661 Conn Byway,,,42.29876013499558,-71.41537898963972
377721043,347 Kling Corner Suite 30,,Springfield,Ma,01199,,Patient: 347 Kling Corner Suite 30,,,42.120990061250104,-72.59110876894654
288750468,972 Jacobson Rue Suite 71,,Newburyport,Ma,01950,,Patient: 972 Jacobson Rue Suite 71,,,42.738357142789624,-70.85495297854132
951051483,897 Bergstrom Route,,Tyngsborough,Ma,00000,,Patient: 897 Bergstrom Route,,,42.67740070391475,-71.39333615463957
32542892,890 Cruickshank Fork Suite 83,,Watertown,Ma,02472,,Patient: 890 Cruickshank Fork Suite 83,,,42.392012632767226,-71.18876337845151
712454611,1040 Dickinson Lock Apt 90,,Sandwich,Ma,02563,,Patient: 1040 Dickinson Lock Apt 90,,,41.68155221599512,-70.51021911391473
956418407,217 Kub Terrace Apt 56,,Boston,Ma,02120,,Patient: 217 Kub Terrace Apt 56,,,42.30494300897309,-71.09575578473151
464964511,741 Lubowitz Ranch,,Blackstone,Ma,00000,,Patient: 741 Lubowitz Ranch,,,42.00459795639926,-71.53588222854525
588473782,1031 Prosacco Plaza,,Bridgewater,Ma,02324,,Patient: 1031 Prosacco Plaza,,,41.96696258133249,-71.01050951780216
726700303,785 Dare Bay Unit 93,,Norton,Ma,00000,,Patient: 785 Dare Bay Unit 93,,,41.94226889883048,-71.2028495469234
230057555,620 Barton Camp Suite 38,,Westborough,Ma,01581,,Patient: 620 Barton Camp Suite 38,,,42.29154020083879,-71.64740188256123
152199670,1050 Moen Ferry,,Harvard,Ma,00000,,Patient: 1050 Moen Ferry,,,42.4592838347726,-71.54209534152456
38347318,245 Adams Gateway,,Lynn,Ma,01906,,Patient: 245 Adams Gateway,,,42.53758611781648,-71.08378706648058
40371326,166 Yost Brook Suite 65,,Danvers,Ma,01937,,Patient: 166 Yost Brook Suite 65,,,42.53859882737531,-70.95023982540577
901579352,993 Nitzsche Throughway,,Fall River,Ma,02721,,Patient: 993 Nitzsche Throughway,,,41.69185670273043,-71.04044127126737
608820844,534 Wilderman Ville Unit 19,,Dracut,Ma,00000,,Patient: 534 Wilderman Ville Unit 19,,,42.70442755189545,-71.29195930283278
792236629,761 Shields Estate,,Dartmouth,Ma,00000,,Patient: 761 Shields Estate,,,41.531185862063545,-70.9176423605192
327913166,694 Weber Village,,Boston,Ma,02122,,Patient: 694 Weber Village,,,42.32939519154251,-71.05270166918372
80820361,822 Harber Bay Suite 35,,Lynn,Ma,01907,,Patient: 822 Harber Bay Suite 35,,,42.49040746088882,-70.90124921473736
856807405,614 Haley Ramp,,Winchester,Ma,01890,,Patient: 614 Haley Ramp,,,42.450672805424695,-71.1303013271731
282405856,961 Keeling Lock Apt 64,,Leominster,Ma,01420,,Patient: 961 Keeling Lock Apt 64,,,42.54033926521579,-71.7980944773143
363451166,1096 Howe Forge,,Weymouth,Ma,02189,,Patient: 1096 Howe Forge,,,42.17169131323616,-70.96866520170369
551584553,457 Mayer Center Unit 88,,Uxbridge,Ma,00000,,Patient: 457 Mayer Center Unit 88,,,42.10190136003041,-71.68899270066971
914700450,346 Carroll Road,,Milton,Ma,02186,,Patient: 346 Carroll Road,,,42.24071747169083,-71.1015358795344
103920245,1062 Konopelski Neck Suite 96,,Weston,Ma,00000,,Patient: 1062 Konopelski Neck Suite 96,,,42.39943539101421,-71.27651889692198
778981512,864 Bergnaum Parade Unit 21,,Norwood,Ma,02062,,Patient: 864 Bergnaum Parade Unit 21,,,42.218557774277585,-71.24445586371712
484956361,1094 Stiedemann Viaduct,,Dedham,Ma,02090,,Patient: 1094 Stiedemann Viaduct,,,42.20627733188207,-71.21451384496869
105523694,822 Gulgowski Gateway Suite 75,,Easthampton,Ma,01027,,Patient: 822 Gulgowski Gateway Suite 75,,,42.26332979079868,-72.8010147731752
62945330,378 Harber Crossing Apt 61,,Westfield,Ma,01086,,Patient: 378 Harber Crossing Apt 61,,,42.120811232709954,-72.78803606685642
285769693,1054 Will Grove,,Springfield,Ma,01118,,Patient: 1054 Will Grove,,,42.14077842969921,-72.5051182698607
434792293,161 Will Viaduct,,Medway,Ma,00000,,Patient: 161 Will Viaduct,,,42.18961988561416,-71.46567112277408
784699078,1025 Grimes Crossroad Apt 20,,Springfield,Ma,01103,,Patient: 1025 Grimes Crossroad Apt 20,,,42.15813535910478,-72.59264603178545
25104648,539 Cummerata Mission Unit 78,,Haverhill,Ma,01830,,Patient: 539 Cummerata Mission Unit 78,,,42.796301335662065,-71.06376701080612
888153028,927 Baumbach Center,,Ashland,Ma,00000,,Patient: 927 Baumbach Center,,,42.29488710415568,-71.50993775788665
55212067,845 O'Hara Parade Apt 57,,Wellesley,Ma,02481,,Patient: 845 O'Hara Parade Apt 57,,,42.32891314914929,-71.27054190012886
196696262,161 Kunze Light,,Springfield,Ma,01106,,Patient: 161 Kunze Light,,,42.07293120668884,-72.47235625255087
542584658,1020 Funk Orchard Apt 8,,Canton,Ma,00000,,Patient: 1020 Funk Orchard Apt 8,,,42.17979930683994,-71.11186995057713
577129924,837 Hegmann Union,,Dedham,Ma,02026,,Patient: 837 Hegmann Union,,,42.19973276139319,-71.14991947629203
548557579,704 Balistreri Well Suite 17,,North Andover,Ma,00000,,Patient: 704 Balistreri Well Suite 17,,,42.65110345822923,-71.06440752967445
679301770,189 Schmitt Wynd Apt 44,,Millis-Clicquot,Ma,00000,,Patient: 189 Schmitt Wynd Apt 44,,,42.18568173223208,-71.31128994453955
532874106,388 Mayert Camp Unit 65,,North Reading,Ma,00000,,Patient: 388 Mayert Camp Unit 65,,,42.60465482214556,-71.06741486676003
147365740,149 McGlynn Track,,Seekonk,Ma,00000,,Patient: 149 McGlynn Track,,,41.84160704576253,-71.29771390377412
862830352,969 Skiles Wall,,Burlington,Ma,01803,,Patient: 969 Skiles Wall,,,42.51000518149354,-71.24499547372882
338815183,197 O'Hara Plaza,,Northbridge,Ma,00000,,Patient: 197 O'Hara Plaza,,,42.10648564977915,-71.69597219122274
511554168,830 Franecki Junction Apt 5,,Berlin,Ma,00000,,Patient: 830 Franecki Junction Apt 5,,,42.33543889758099,-71.61225736912242
419674836,436 Kozey Mews,,Leicester,Ma,00000,,Patient: 436 Kozey Mews,,,42.21648935566062,-71.92997095781367
147727214,821 Abbott Gateway,,Brockton,Ma,02301,,Patient: 821 Abbott Gateway,,,42.06659110079507,-70.99299759207578
239943157,1052 Ebert Orchard,,Haverhill,Ma,01835,,Patient: 1052 Ebert Orchard,,,42.754507428845805,-71.0699767881481
235119897,980 Marvin Row,,Quincy,Ma,02186,,Patient: 980 Marvin Row,,,42.29829256935525,-71.06516893093837
569045225,572 Goodwin Mews Apt 52,,Abington,Ma,02351,,Patient: 572 Goodwin Mews Apt 52,,,42.105493609696175,-70.99863180645123
293402750,123 Towne Boulevard Apt 38,,Worcester,Ma,01609,,Patient: 123 Towne Boulevard Apt 38,,,42.259408077345746,-71.76506140632051
245971308,917 Schmidt Street Apt 50,,Revere,Ma,02151,,Patient: 917 Schmidt Street Apt 50,,,42.460003768040735,-71.02031312760818
95811471,444 Hettinger Ranch,,Amesbury,Ma,01913,,Patient: 444 Hettinger Ranch,,,42.89131771212582,-70.96718303010678
974794705,884 Casper Grove Suite 18,,Waltham,Ma,02453,,Patient: 884 Casper Grove Suite 18,,,42.38970286329743,-71.23319392056648
153810025,959 Mante Overpass Apt 8,,East Douglas,Ma,01516,,Patient: 959 Mante Overpass Apt 8,,,42.07715852838351,-71.77208724476567
292368273,243 Friesen Arcade,,Methuen,Ma,01844,,Patient: 243 Friesen Arcade,,,42.76945114724062,-71.20260817194566
983865365,512 Bradtke Arcade,,Weymouth,Ma,02188,,Patient: 512 Bradtke Arcade,,,42.21210028208728,-70.9771543784126
621088753,185 McClure Village Suite 50,,Boston,Ma,02113,,Patient: 185 McClure Village Suite 50,,,42.38977873493447,-71.00741776679459
675590306,1038 Hansen Divide,,Holbrook,Ma,02343,,Patient: 1038 Hansen Divide,,,42.10970142216857,-70.99715950995855
213270810,437 Lebsack Esplanade,,Dartmouth,Ma,00000,,Patient: 437 Lebsack Esplanade,,,41.57286263710375,-70.91691775349764
428611173,296 Muller Vale Apt 46,,North Lakeville,Ma,00000,,Patient: 296 Muller Vale Apt 46,,,41.888546226796045,-70.9146840363275
889573815,1047 Wilkinson Skyway Suite 31,,Leominster,Ma,01420,,Patient: 1047 Wilkinson Skyway Suite 31,,,42.553126330846865,-71.7358979730489
265723047,888 Borer Haven,,Shrewsbury,Ma,00000,,Patient: 888 Borer Haven,,,42.28778224020073,-71.71901591537478
899032949,634 Lowe Heights Suite 78,,Westfield,Ma,01086,,Patient: 634 Lowe Heights Suite 78,,,42.08917779151325,-72.8026723187431
257574265,399 Schmeler Mall,,Methuen,Ma,01841,,Patient: 399 Schmeler Mall,,,42.70861447785056,-71.12965837828499
890697485,412 Cummings Drive,,Newton,Ma,02468,,Patient: 412 Cummings Drive,,,42.36680687781219,-71.16449295011816
743208856,428 Labadie Parade Apt 66,,Milton,Ma,02186,,Patient: 428 Labadie Parade Apt 66,,,42.2307370907292,-71.11520753686078
96667840,901 Kuhlman Camp,,Orleans,Ma,02653,,Patient: 901 Kuhlman Camp,,,41.81699188876987,-69.93641461564668
236425452,127 Nienow Walk Suite 68,,Mansfield Center,Ma,00000,,Patient: 127 Nienow Walk Suite 68,,,42.04536368138007,-71.17702657910871
21633968,672 Olson Well Apt 16,,Wellesley,Ma,02481,,Patient: 672 Olson Well Apt 16,,,42.263929444260214,-71.27264710804104
801337010,920 Crist Trailer,,Amherst Center,Ma,00000,,Patient: 920 Crist Trailer,,,42.40877459730034,-72.51050105846836
509780917,176 Mayert Frontage road,,Falmouth,Ma,02540,,Patient: 176 Mayert Frontage road,,,41.640685130370755,-70.63336829963906
63477196,257 Smitham Manor,,Chicopee,Ma,01022,,Patient: 257 Smitham Manor,,,42.22243618533013,-72.50891325728207
611301246,790 Durgan Grove,,Natick,Ma,00000,,Patient: 790 Durgan Grove,,,42.31695597771011,-71.30026590089173
324151995,745 Huel View,,Hamilton,Ma,00000,,Patient: 745 Huel View,,,42.58053241324727,-70.81362603553363
539474383,966 Feeney Camp Apt 10,,Westfield,Ma,01085,,Patient: 966 Feeney Camp Apt 10,,,42.17798464625638,-72.7934852435599
425330487,463 Schumm Mission Suite 44,,Becket,Ma,00000,,Patient: 463 Schumm Mission Suite 44,,,42.31538925448731,-73.0500792748877
326292358,279 Gibson Mill Suite 97,,Worcester,Ma,01610,,Patient: 279 Gibson Mill Suite 97,,,42.3213908803824,-71.76494799644031
760410770,107 Kutch Station,,West Springfield,Ma,01089,,Patient: 107 Kutch Station,,,42.16783052699704,-72.63525001621655
191312504,639 Rippin Pathway,,Norwell,Ma,00000,,Patient: 639 Rippin Pathway,,,42.20413811023719,-70.85898250238121
796725657,486 Wintheiser Heights,,Pittsfield,Ma,01201,,Patient: 486 Wintheiser Heights,,,42.42049239757401,-73.29578004437126
623171720,245 Powlowski Heights,,Springfield,Ma,01109,,Patient: 245 Powlowski Heights,,,42.13868028875843,-72.53759493797644
439929293,376 Blanda Plaza,,Dartmouth,Ma,00000,,Patient: 376 Blanda Plaza,,,41.58424086187562,-70.95427373064783
793094287,1032 Hammes Alley Unit 49,,Worcester,Ma,01603,,Patient: 1032 Hammes Alley Unit 49,,,42.20579036998767,-71.79164344868282
637947460,168 O'Connell Gateway Unit 75,,New Bedford,Ma,02747,,Patient: 168 O'Connell Gateway Unit 75,,,41.61102146109453,-70.93566741035463
906794244,184 White Lodge,,North Scituate,Ma,02060,,Patient: 184 White Lodge,,,42.16387368388017,-70.74736384938359
534652715,380 Hettinger Green,,Tewksbury,Ma,00000,,Patient: 380 Hettinger Green,,,42.61180950515905,-71.26144545309154
764130142,784 Grant Run Apt 51,,Boston,Ma,02124,,Patient: 784 Grant Run Apt 51,,,42.26847960436802,-71.05063564142657
390552269,173 Keebler Estate,,Sandwich,Ma,02563,,Patient: 173 Keebler Estate,,,41.715587036771055,-70.52144045574423
964757537,731 DuBuque Street,,Boston,Ma,02111,,Patient: 731 DuBuque Street,,,42.38037031588897,-71.02837346370559
502733086,493 Buckridge Dale,,Plymouth,Ma,02360,,Patient: 493 Buckridge Dale,,,41.91467615550293,-70.65680090176964
342053176,679 Schneider Gateway Apt 10,,Boston,Ma,02113,,Patient: 679 Schneider Gateway Apt 10,,,42.32449793418216,-71.15821351478102
727826495,385 Johnston Port,,Springfield,Ma,01108,,Patient: 385 Johnston Port,,,42.16865581082514,-72.53952864038219
402069757,698 Nicolas Promenade,,Lunenburg,Ma,01462,,Patient: 698 Nicolas Promenade,,,42.55608106581346,-71.72955596890792
